,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__bootstrap,param_model__max_depth,param_model__max_features,param_model__n_estimators,param_preprocess__num_transform__numimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14,0.3020346164703369,0.01957168049437326,0.021209526062011718,0.0015875654276468992,True,,auto,150,mean,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'auto', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6995515695067265,0.6995515695067265,0.6502242152466368,0.7040358744394619,0.7309417040358744,0.6968609865470852,0.026086169636321058,15
15,0.2892605781555176,0.007857387962398949,0.02037491798400879,0.0019441077983452142,True,,auto,150,median,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'auto', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.6860986547085202,0.6860986547085202,0.672645739910314,0.6816143497757847,0.7219730941704036,0.6896860986547085,0.016874338764328936,50
16,0.39345712661743165,0.016075897575907005,0.025362110137939452,0.0011552534163851845,True,,auto,200,mean,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'auto', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7219730941704036,0.695067264573991,0.6681614349775785,0.7309417040358744,0.6905829596412556,0.7013452914798206,0.022617973476086965,7
17,0.4310479164123535,0.11186955435903423,0.026354408264160155,0.0032885181512149328,True,,auto,200,median,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'auto', 'model__n_estimators': 200, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7219730941704036,0.6816143497757847,0.6547085201793722,0.7130044843049327,0.726457399103139,0.6995515695067265,0.027350584182918206,9
18,0.6089405536651611,0.04986548890841821,0.03909602165222168,0.004414731523655301,True,,auto,300,mean,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'auto', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7085201793721974,0.6860986547085202,0.6547085201793722,0.7130044843049327,0.7040358744394619,0.6932735426008969,0.021336999557614925,24
19,0.5479957580566406,0.033877754039609013,0.03456106185913086,0.002128907143428666,True,,auto,300,median,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'auto', 'model__n_estimators': 300, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7309417040358744,0.6905829596412556,0.6591928251121076,0.7040358744394619,0.7040358744394619,0.6977578475336322,0.023318385650224212,13
20,0.10158815383911132,0.0035657781322536147,0.010058975219726563,0.0006162296420876284,True,,sqrt,50,mean,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.6816143497757847,0.6995515695067265,0.6412556053811659,0.7219730941704036,0.695067264573991,0.6878923766816143,0.026695741822667665,57
21,0.10705318450927734,0.0070202223817656065,0.009694194793701172,0.0010530691497803537,True,,sqrt,50,median,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 50, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7040358744394619,0.672645739910314,0.6367713004484304,0.7085201793721974,0.7040358744394619,0.6852017937219732,0.02740933953351774,79
22,0.20802574157714843,0.03187270356970531,0.01523447036743164,0.0016049705853850068,True,,sqrt,100,mean,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7130044843049327,0.695067264573991,0.672645739910314,0.6905829596412556,0.7085201793721974,0.6959641255605382,0.014293612063236953,16
23,0.20716452598571777,0.022292828690415174,0.016495752334594726,0.002640655498775546,True,,sqrt,100,median,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 100, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7130044843049327,0.6905829596412556,0.6367713004484304,0.695067264573991,0.7174887892376681,0.6905829596412556,0.028783509481401282,38
24,0.30728983879089355,0.00841445144272623,0.02221827507019043,0.002174272332871757,True,,sqrt,150,mean,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.7085201793721974,0.695067264573991,0.6412556053811659,0.7085201793721974,0.7174887892376681,0.694170403587444,0.02740933953351773,21
25,0.26563425064086915,0.00883112114910735,0.01955113410949707,0.0013171100709330412,True,,sqrt,150,median,"{'model__bootstrap': True, 'model__max_depth': None, 'model__max_features': 'sqrt', 'model__n_estimators': 150, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.7040358744394619,0.6905829596412556,0.6591928251121076,0.695067264573991,0.7174887892376681,0.6932735426008969,0.01936056784298017,24
