,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__learning_rate,param_model__max_depth,param_model__n_estimators,param_model__subsample,param_preprocess__num_transform__numimputer__strategy,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
76,1.5445269107818604,0.005788826562576259,0.006092500686645508,0.000692139087372862,0.0001,5,300,1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
77,1.5354906558990478,0.004057652230921401,0.006075429916381836,0.0007300125761839255,0.0001,5,300,1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
78,0.01555008888244629,0.0008180185213363839,0.0,0.0,0.0001,5,300,3,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'mean'}",,,,,,,,1029
79,0.016044187545776366,0.0009199097965646211,0.0,0.0,0.0001,5,300,3,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 5, 'model__n_estimators': 300, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'median'}",,,,,,,,1028
80,0.1162644863128662,0.007955057616268614,0.005741691589355469,0.0007848567775360682,0.0001,9,50,0.1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
81,0.11301050186157227,0.0022769491509360253,0.0058230400085449215,0.00040656128807932325,0.0001,9,50,0.1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
82,0.30710444450378416,0.006207997236286351,0.0054781436920166016,0.0004706495316540043,0.0001,9,50,0.5,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
83,0.30953278541564944,0.008473360453343595,0.005533266067504883,0.0004902114519588244,0.0001,9,50,0.5,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
84,0.4600233554840088,0.005523084263991713,0.005675506591796875,0.0004352515512426497,0.0001,9,50,1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
85,0.4716022491455078,0.019161553974067762,0.005457496643066407,0.0004975230706288407,0.0001,9,50,1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
86,0.01574544906616211,0.0003885086279522221,0.0,0.0,0.0001,9,50,3,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'mean'}",,,,,,,,1027
87,0.01609172821044922,0.0009352750876175982,0.0,0.0,0.0001,9,50,3,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 50, 'model__subsample': 3, 'preprocess__num_transform__numimputer__strategy': 'median'}",,,,,,,,1026
88,0.21480145454406738,0.005842711603030509,0.006348323822021484,0.0005772010573039617,0.0001,9,100,0.1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 100, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
89,0.21410765647888183,0.0028712193572305823,0.005815029144287109,0.0007537768135309341,0.0001,9,100,0.1,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 100, 'model__subsample': 0.1, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
90,0.6253141403198242,0.04145501597068967,0.0066988468170166016,0.0007018663464787521,0.0001,9,100,0.5,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 100, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
91,0.6404253482818604,0.03810994101832267,0.0065768718719482425,0.0011155580664092006,0.0001,9,100,0.5,median,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 100, 'model__subsample': 0.5, 'preprocess__num_transform__numimputer__strategy': 'median'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
92,0.9313650131225586,0.010702093919881901,0.006682586669921875,0.0014453752573823661,0.0001,9,100,1,mean,"{'model__learning_rate': 0.0001, 'model__max_depth': 9, 'model__n_estimators': 100, 'model__subsample': 1, 'preprocess__num_transform__numimputer__strategy': 'mean'}",0.5515695067264574,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5560538116591929,0.5551569506726457,0.0017937219730941756,590
