,player_name,TEAM,AFFILIATION,YEAR,ROUND,ROUND.1,OVERALL,team,conf,GP,Min_per,Ortg,usg,eFG,TS_per,ORB_per,DRB_per,AST_per,TO_per,FTM,FTA,FT_per,twoPM,twoPA,twoP_per,TPM,TPA,TP_per,blk_per,stl_per,ftr,yr,ht,num,porpag,adjoe,pfr,year,pid,type,Rec Rank,ast/tov,rimmade,rimmade+rimmiss,midmade,midmade+midmiss,rimmade/(rimmade+rimmiss),midmade/(midmade+midmiss),dunksmade,dunksmiss+dunksmade,dunksmade/(dunksmade+dunksmiss),pick,drtg,adrtg,dporpag,stops,bpm,obpm,dbpm,gbpm,mp,ogbpm,dgbpm,oreb,dreb,treb,ast,stl,blk,pts,Unnamed: 64,Unnamed: 65
38,Jalen Johnson,Atlanta Hawks,Duke,2021.0,1,20,20,Duke,ACC,13,28.7,102.6,28.8,56.5,57.91,7.9,25.3,20.5,23.8,24,38,0.632,49,90,0.544,8,18,0.444,6.0,3.1,35.2,Fr,9-Jun,1,2.53346,119.397,4.2,2021,73238,all,97.8,0.87878663,41.0,64.0,8.0,27.0,0.6406,0.2963,8.0,8.0,1.0,20.0,94.6895,89.6793,2.78835,67.525,7.16034,2.03185,5.1285,7.71891,21.3846,4.06821,3.6507,1.4615,4.5385,6.0,2.2308,1.1538,1.2308,11.2308,PF/C,3.73328
39,Keon Johnson,New York Knicks,Tennessee,2021.0,1,21,21,Winthrop,BSth,30,63.9,111.0,22.2,49.8,56.04,1.2,8.4,11.9,13.0,87,101,0.861,55,141,0.39,52,126,0.413,0.0,1.2,37.8,Fr,7-May,5,2.04847,110.773,2.5,2014,29339,all,,1.10523403,29.0,70.0,26.0,71.0,0.4143,0.3662,0.0,0.0,,,109.916,112.781,1.49953,107.898,-1.84388,1.35407,-3.19795,-0.11235,26.1,1.7999,-1.91225,0.2667,1.7,1.9667,1.4,0.5333,0.0,11.7667,Combo G,9.57376
40,Keon Johnson,New York Knicks,Tennessee,2021.0,1,21,21,Winthrop,BSth,28,69.1,111.3,20.5,49.0,54.89,1.3,9.2,13.3,12.2,80,96,0.833,53,122,0.434,48,133,0.361,0.0,1.5,37.6,So,7-May,5,2.25914,108.169,2.7,2015,29339,all,,1.59463759,33.0,65.0,21.0,58.0,0.5077,0.3621,0.0,0.0,,,104.94,108.844,1.8416099999999997,118.927,-0.678068,1.7311599999999998,-2.40923,-0.570587,28.3548,0.96365,-1.53424,0.2903,2.129,2.4194,1.9032,0.6774,0.0,11.5161,Combo G,9.790569999999999
41,Keon Johnson,New York Knicks,Tennessee,2021.0,1,21,21,Winthrop,BSth,29,88.6,114.9,24.2,53.0,59.84,1.8,10.6,14.0,14.4,159,191,0.8320000000000001,93,186,0.5,68,182,0.374,0.0,1.5,51.9,Jr,7-May,5,3.68655,116.928,2.3,2016,29339,all,,1.12118294,48.0,96.0,45.0,90.0,0.5,0.5,0.0,0.0,,,107.15700000000001,110.296,2.2955,170.646,0.679793,3.01914,-2.33935,1.43652,35.4483,3.0684400000000003,-1.63192,0.5517,3.7586,4.3103,2.5517,0.9655,0.0,18.930999999999997,Combo G,9.6596
42,Keon Johnson,New York Knicks,Tennessee,2021.0,1,21,21,Winthrop,BSth,30,84.3,114.5,28.9,53.1,59.11,1.5,11.1,16.2,12.9,169,195,0.867,115,247,0.466,97,244,0.39799999999999996,0.0,1.0,39.7,Sr,7-May,5,4.4004900000000005,123.37799999999999,2.1,2017,29339,all,,1.12164327,56.0,102.0,59.0,145.0,0.5489999999999999,0.4069,0.0,0.0,,,102.822,106.734,2.69293,167.726,1.17787,3.7604,-2.5825299999999998,3.08164,35.125,4.74397,-1.6623299999999999,0.4375,3.5312,3.9688,2.5938,0.6875,0.0,22.3438,Combo G,12.6578
43,Keon Johnson,New York Knicks,Tennessee,2021.0,1,21,21,Tennessee,SEC,27,62.5,95.2,27.3,47.4,51.71,4.8,11.2,21.2,22.5,71,101,0.703,97,198,0.49,13,48,0.271,1.9,2.6,41.1,Fr,5-Jun,45,2.04202,108.795,3.8,2021,73686,all,96.6,0.9436796000000001,54.0,93.0,44.0,106.0,0.5806,0.4151,15.0,20.0,0.75,21.0,93.27,88.5922,3.3540699999999997,131.244,1.94442,-0.372935,2.31736,2.8345,25.0,0.439697,2.3948,1.037,2.4444,3.4815,2.4815,1.1111,0.4074,11.2593,Wing G,4.14465
44,Isaiah Jackson,Los Angeles Lakers,Kentucky,2021.0,1,22,22,George Mason,A10,30,65.3,90.3,21.4,40.0,46.24,4.6,13.2,10.6,21.6,75,107,0.701,47,141,0.33299999999999996,29,85,0.341,0.2,1.9,47.3,Fr,6-Jun,44,0.9102389999999999,95.447,3.0,2015,35389,all,19.0,0.65078975,16.0,48.0,31.0,94.0,0.3333,0.3298,1.0,3.0,0.3333,,106.64399999999999,104.486,2.0767,127.417,-1.0268,-0.211215,-0.815587,-1.5398,26.1935,-0.412813,-1.12699,1.0323,2.8387,3.8710000000000004,1.3226,0.8065,0.0323,8.7097,Wing G,6.559060000000001
45,Isaiah Jackson,Los Angeles Lakers,Kentucky,2021.0,1,22,22,Providence,BE,33,41.7,104.4,18.2,55.3,58.83,2.6,14.5,15.1,21.1,38,51,0.745,45,86,0.523,19,47,0.40399999999999997,1.8,1.9,38.3,Jr,6-Jun,44,1.08615,105.71700000000001,3.4,2017,35389,all,19.0,1.13887626,27.0,42.0,17.0,43.0,0.6429,0.3953,1.0,1.0,1.0,,98.5802,93.9402,2.02347,102.396,3.28758,0.487354,2.80022,3.8401699999999996,16.7273,1.05808,2.78208,0.3636,2.0606,2.4242,1.2424,0.5455,0.2727,5.6061,Wing G,5.0063699999999995
46,Isaiah Jackson,Los Angeles Lakers,Kentucky,2021.0,1,22,22,Providence,BE,35,49.8,101.5,20.3,43.7,50.99,5.2,18.7,10.2,15.5,79,101,0.782,49,130,0.377,27,75,0.36,0.9,2.0,49.3,Jr,6-Jun,44,1.32857,106.686,3.6,2018,35389,all,19.0,0.97433368,33.0,81.0,16.0,49.0,0.4074,0.3265,0.0,2.0,0.0,,101.708,94.541,2.4106400000000003,137.558,1.9907599999999999,0.293742,1.69702,2.4881599999999997,20.2571,0.727955,1.7602099999999998,0.9429,3.2857,4.2286,1.0857,0.7143,0.1714,7.3714,Wing F,6.05012
47,Isaiah Jackson,Los Angeles Lakers,Kentucky,2021.0,1,22,22,Providence,BE,34,64.5,114.1,19.1,47.5,53.87,6.4,14.1,18.0,12.9,85,102,0.833,57,124,0.46,43,132,0.326,0.9,2.9,39.8,Sr,6-Jun,44,2.51804,115.595,2.6,2019,35389,all,19.0,2.07900858,46.0,81.0,11.0,43.0,0.5679,0.2558,1.0,2.0,0.5,,99.4357,95.1314,3.07203,171.138,6.42483,3.96454,2.4603,5.9421,26.2647,3.26163,2.68047,1.5294,3.1176,4.6471,2.3235,1.2941,0.2059,9.6471,Wing G,8.53652
48,Isaiah Jackson,Los Angeles Lakers,Kentucky,2021.0,1,22,22,Kentucky,SEC,25,51.1,108.0,21.3,54.0,58.69,11.3,23.4,7.5,19.8,63,90,0.7,74,135,0.5479999999999999,0,2,0.0,12.8,2.1,65.7,Fr,10-Jun,23,2.2669900000000003,117.225,5.8,2021,73524,all,94.4,0.47368424,55.0,80.0,19.0,54.0,0.6875,0.3519,23.0,25.0,0.92,22.0,89.5823,83.8276,3.07957,138.92,9.6086,1.23262,8.37598,7.443339999999999,20.64,1.9807299999999999,5.46261,2.12,4.48,6.6,0.72,0.76,2.6,8.44,C,0.221621
49,Josh Christopher,Houston Rockets,Arizona State,2021.0,1,24,24,Arizona St.,P12,15,44.2,99.2,24.3,48.3,52.94,2.4,16.2,9.8,13.2,44,55,0.8,58,117,0.496,18,59,0.305,1.9,2.7,31.3,Fr,5-Jun,13,2.4801,109.494,4.3,2021,72758,all,98.0,0.80770784,32.0,44.0,26.0,73.0,0.7273,0.3562,10.0,11.0,0.9091,24.0,103.024,96.7446,3.12196,93.0764,2.53864,1.34261,1.19603,3.37013,29.7333,2.1468599999999998,1.22328,0.6667,4.0667,4.7333,1.4,1.4667,0.5333,14.2667,Wing G,7.28567
50,Quentin Grimes,LA Clippers,Houston,2021.0,1,25,25,Kansas,B12,36,67.9,93.6,18.2,48.2,49.58,2.0,7.6,12.7,21.6,35,58,0.603,52,117,0.444,54,159,0.34,0.7,1.3,21.0,Fr,5-Jun,5.0,0.9656809999999999,97.7042,3.4,2019,65580,all,98.2,1.04346011,38.0,69.0,14.0,48.0,0.5507,0.2917,3.0,3.0,1.0,25.0,103.598,95.9504,3.15813,156.27200000000002,1.74863,0.89671,0.8519209999999999,0.482745,27.4444,-0.7388560000000001,1.2216,0.4722,2.0,2.4722,2.0,0.6389,0.1667,8.3611,Combo G,9.101239999999999
51,Quentin Grimes,LA Clippers,Houston,2021.0,1,25,25,Houston,Amer,30,67.0,104.1,23.7,51.6,54.18,2.6,12.1,19.2,21.2,68,103,0.66,85,158,0.5379999999999999,42,129,0.326,0.9,1.7,35.9,So,5-Jun,24.0,2.74483,113.913,3.3,2020,65580,all,98.2,1.10002994,53.0,81.0,32.0,77.0,0.6543,0.4156,7.0,8.0,0.875,25.0,94.9594,93.04,3.29515,145.922,3.83662,2.73138,1.10523,3.72981,27.8,2.14636,1.58345,0.6667,3.0333,3.7,2.5667,0.8,0.2,12.1333,Wing G,9.24547
52,Quentin Grimes,LA Clippers,Houston,2021.0,1,25,25,Houston,Amer,30,79.4,118.2,25.3,52.3,55.77,5.4,14.1,12.6,13.5,89,113,0.7879999999999999,73,178,0.41,100,248,0.40299999999999997,1.2,2.6,26.5,Jr,5-Jun,24.0,5.28379,131.68,2.7,2021,65580,all,98.2,1.07276494,42.0,71.0,30.0,105.0,0.5915,0.2857,8.0,8.0,1.0,25.0,90.3659,88.2885,4.43509,183.97400000000002,8.007660000000001,6.574,1.43366,9.965689999999999,32.8,7.86296,2.1027299999999998,1.6,4.1,5.7,1.9667,1.4,0.3,17.8333,Wing G,15.3946
53,Jaden Springer,Philadelphia 76ers,Tennessee,2021.0,1,28,28,Tennessee,SEC,25,60.0,106.1,26.2,51.1,57.01,4.6,10.9,24.1,20.6,81,100,0.81,86,181,0.475,20,46,0.435,2.2,2.7,44.1,Fr,4-Jun,11,3.10973,119.83,3.1,2021,73275,all,97.2,1.21666665,50.0,76.0,37.0,106.0,0.6579,0.3491,4.0,5.0,0.8,28.0,93.0705,88.6103,3.47586,126.99,4.93821,2.23813,2.70008,5.8076300000000005,25.92,3.15568,2.65195,1.04,2.48,3.52,2.92,1.2,0.48,12.52,Combo G,4.13745
54,Day'Ron Sharpe,Phoenix Suns,North Carolina,2021.0,1,29,29,North Carolina,ACC,29,47.9,101.9,27.5,51.9,52.09,18.3,23.8,15.4,20.6,51,101,0.505,112,214,0.523,0,2,0.0,5.1,2.3,46.8,Fr,11-Jun,11,2.08022,116.524,4.2,2021,73518,all,97.4,0.73686085,90.0,150.0,22.0,64.0,0.6,0.3438,20.0,21.0,0.9524,29.0,92.305,86.0649,2.74036,135.861,7.607639999999999,2.81937,4.78827,6.4379,19.1724,3.8843400000000003,2.55356,3.3793,4.2069,7.5862,1.4483,0.7931,0.8966,9.4828,C,0.199046
55,Santi Aldama,Utah Jazz,Loyola-Maryland,2021.0,1,30,30,Loyola MD,Pat,10,24.3,95.6,26.9,50.8,51.12,5.9,22.5,15.6,15.7,17,33,0.515,48,73,0.6579999999999999,13,60,0.217,6.2,1.7,24.8,Fr,11-Jun,34.0,1.45139,99.0998,3.0,2020,71076,all,87.2,0.91304346,34.0,49.0,14.0,24.0,0.6939,0.5833,5.0,5.0,1.0,30.0,100.81200000000001,104.35799999999999,2.4244,68.4603,0.396527,-0.420684,0.8172119999999999,1.23227,30.4,1.09784,0.134433,1.5,6.1,7.6,2.1,0.9,1.7,15.2,PF/C,11.0366
56,Santi Aldama,Utah Jazz,Loyola-Maryland,2021.0,1,30,30,Loyola MD,Pat,17,83.8,109.0,29.4,57.4,59.4,6.1,27.9,15.5,18.2,59,86,0.6859999999999999,103,176,0.585,32,87,0.368,5.6,1.7,32.7,So,11-Jun,34,3.68485,116.935,2.2,2021,71076,all,87.2,0.70908417,68.0,95.0,35.0,81.0,0.7158,0.4321,11.0,11.0,1.0,30.0,93.5855,94.2812,3.83555,138.767,4.99769,2.02288,2.9748099999999997,7.71033,35.0,6.09691,1.61341,1.8235,8.2941,10.1176,2.2941,1.0,1.7059,21.2353,PF/C,8.4693
57,Jeremiah Robinson-Earl,New York Knicks,Villanova,2021.0,2,2,32,Villanova,BE,31,81.3,105.7,19.8,49.6,55.24,9.1,23.2,11.2,20.2,79,97,0.8140000000000001,92,185,0.49700000000000005,21,64,0.32799999999999996,1.7,2.0,39.0,Fr,9-Jun,24.0,2.91515,111.179,2.8,2020,71861,all,97.0,0.88237975,75.0,121.0,17.0,64.0,0.6198,0.2656,16.0,18.0,0.8889,32.0,93.9931,88.4744,4.38508,219.013,5.58448,1.60406,3.9804199999999996,4.3703,32.6452,1.81325,2.55705,2.5484,6.8065,9.3548,1.9355,1.129,0.5484,10.5161,Stretch 4,3.75558
58,Jeremiah Robinson-Earl,New York Knicks,Villanova,2021.0,2,2,32,Villanova,BE,25,85.8,114.1,24.1,53.4,55.84,8.6,21.2,13.5,11.8,60,84,0.7140000000000001,132,230,0.574,23,82,0.28,2.3,1.7,26.9,So,9-Jun,24,4.96327,126.946,2.6,2021,71861,all,97.0,1.37500001,88.0,121.0,44.0,108.0,0.7273,0.4074,23.0,25.0,0.92,32.0,98.2071,92.6552,4.119219999999999,173.0,7.18734,4.4496,2.73775,6.74995,34.48,5.20857,1.54138,2.48,6.0,8.48,2.2,0.96,0.64,15.72,Stretch 4,5.81551
59,Jason Preston,Orlando Magic,Ohio,2021.0,2,3,33,Ohio,MAC,29,70.9,103.5,12.8,45.6,48.94,2.5,10.7,21.3,18.3,26,33,0.7879999999999999,57,112,0.509,10,46,0.217,0.3,1.4,20.9,Fr,3-Jun,0.0,0.671426,94.0598,1.4,2019,65701,all,,2.78383208,28.0,54.0,29.0,58.0,0.5185,0.5,0.0,0.0,,33.0,106.59100000000001,103.99700000000001,2.58957,141.262,-0.940449,-0.837778,-0.102671,-0.8417979999999999,29.5667,-1.56377,0.721974,0.7,2.8667,3.5667,3.4333,0.8333,0.1,6.0,Combo G,2.9922299999999997
60,Jason Preston,Orlando Magic,Ohio,2021.0,2,3,33,Ohio,MAC,30,96.5,108.9,26.2,55.3,58.16,2.3,17.6,39.8,22.0,92,127,0.7240000000000001,157,291,0.54,35,88,0.39799999999999996,0.3,2.2,33.5,So,4-Jun,0.0,4.29269,117.39,1.3,2020,65701,all,,2.008461,113.0,194.0,44.0,97.0,0.5825,0.4536,4.0,4.0,1.0,33.0,100.814,100.46,3.60055,224.06599999999997,4.14642,3.20348,0.942941,4.56449,38.0625,3.7303900000000003,0.834098,0.7188,5.7188,6.4375,7.4062,1.4375,0.0938,16.8125,Scoring PG,4.41482
61,Jason Preston,Orlando Magic,Ohio,2021.0,2,3,33,Ohio,MAC,19,68.4,112.7,24.9,56.9,57.41,3.8,21.3,37.6,19.6,28,47,0.596,87,154,0.565,30,78,0.385,0.9,2.1,20.3,Jr,4-Jun,0.0,4.18444,120.12899999999999,1.5,2021,65701,all,,2.41666667,59.0,86.0,28.0,68.0,0.6859999999999999,0.4118,2.0,2.0,1.0,33.0,99.8009,97.7068,3.5455400000000004,139.049,7.173660000000001,4.60565,2.56802,7.67788,34.55,5.5374099999999995,2.1404799999999997,1.05,6.2,7.25,7.25,1.45,0.25,15.7,Scoring PG,6.65988
62,Herbert Jones,New Orleans Pelicans,Alabama,2021.0,2,5,35,Alabama,SEC,35,51.5,82.2,15.5,43.3,44.6,4.6,13.4,11.7,27.6,24,48,0.5,51,116,0.44,7,26,0.26899999999999996,3.3,3.4,33.8,Fr,7-Jun,10,-0.473405,81.0039,5.1,2018,51990,all,70.6,0.85712499,35.0,71.0,16.0,46.0,0.493,0.3478,14.0,16.0,0.875,35.0,97.2503,90.90799999999999,2.82413,157.57399999999998,2.82901,-2.27173,5.10074,0.7988350000000001,21.1714,-3.4312300000000002,4.2300699999999996,0.8286,2.6571,3.4857,1.3714,1.2571,0.6286,4.2,Wing G,1.9709599999999998
63,Herbert Jones,New Orleans Pelicans,Alabama,2021.0,2,5,35,Alabama,SEC,34,52.7,86.9,21.9,43.9,45.59,5.9,12.3,18.0,24.3,52,105,0.495,73,166,0.44,6,21,0.28600000000000003,2.8,2.6,56.1,So,7-Jun,10.0,0.43749499999999997,93.4422,5.2,2019,51990,all,70.6,1.0,54.0,94.0,19.0,72.0,0.5745,0.2639,15.0,17.0,0.8824,35.0,99.95200000000001,94.5114,2.5550200000000003,146.477,2.15056,-1.59275,3.7433099999999997,0.296526,21.1471,-2.52953,2.82606,1.1176,2.3824,3.5,1.9706,0.9412,0.5882,6.3529,Wing G,1.6645299999999998
64,Herbert Jones,New Orleans Pelicans,Alabama,2021.0,2,5,35,Alabama,SEC,27,56.7,103.9,17.6,48.7,52.87,8.0,16.8,15.1,20.9,65,104,0.625,73,139,0.525,1,14,0.071,2.6,2.5,68.0,Jr,7-Jun,1.0,1.6914799999999999,104.03,5.4,2020,51990,all,70.6,1.23996974,66.0,112.0,7.0,27.0,0.5893,0.2593,13.0,17.0,0.7647,35.0,99.0714,94.4385,2.97785,164.419,4.5404800000000005,1.25007,3.29041,3.01444,26.4444,0.10155800000000001,2.91288,2.037,4.3704,6.4074,2.2963,1.2593,0.7037,7.9259,Wing F,1.02657
65,Herbert Jones,New Orleans Pelicans,Alabama,2021.0,2,5,35,Alabama,SEC,33,67.9,103.3,24.3,48.1,52.89,9.4,15.2,21.7,22.9,93,130,0.715,109,232,0.47,20,57,0.35100000000000003,4.0,3.4,45.0,Sr,8-Jun,1.0,2.81162,115.07799999999999,4.2,2021,51990,all,70.6,1.16127313,99.0,186.0,10.0,47.0,0.5323,0.2128,22.0,25.0,0.88,35.0,89.82600000000001,84.3453,4.04557,220.768,8.9201,2.63997,6.280130000000001,7.70857,27.2727,3.08215,4.62643,2.4848,4.0909,6.5758,3.2727,1.7273,1.1212,11.2424,Wing F,3.41342
66,Miles McBride,Oklahoma City Thunder,West Virginia,2021.0,2,6,36,West Virginia,B12,31,55.1,105.4,22.1,44.9,49.79,2.5,9.6,17.3,15.5,68,91,0.747,78,175,0.446,24,79,0.304,2.6,2.9,35.8,Fr,2-Jun,4.0,2.30557,115.48700000000001,3.1,2020,71636,all,40.2,1.36587022,33.0,59.0,45.0,116.0,0.5593,0.3879,5.0,5.0,1.0,36.0,90.4983,86.1078,3.15349,136.118,6.24,2.5630900000000003,3.67691,7.16829,22.129,2.8244599999999997,4.34382,0.5161,1.8387,2.3548,1.8065,1.129,0.4839,9.5484,Combo G,6.586239999999999
67,Miles McBride,Oklahoma City Thunder,West Virginia,2021.0,2,6,36,West Virginia,B12,29,84.3,117.9,23.0,49.3,54.34,3.7,9.2,28.6,13.2,100,123,0.813,110,252,0.43700000000000006,46,111,0.414,1.0,3.2,33.9,So,2-Jun,4,5.32961,130.783,2.0,2021,71636,all,40.2,2.66037433,43.0,72.0,67.0,180.0,0.5972,0.3722,8.0,8.0,1.0,36.0,101.25,95.53200000000001,3.71372,187.987,9.10484,7.2145,1.8903400000000001,8.84555,34.1724,6.3261199999999995,2.5194400000000003,1.1724,2.7241,3.8966,4.8621,1.8966,0.3103,15.7931,Scoring PG,6.3604
68,JT Thor,Detroit Pistons,Auburn,2021.0,2,7,37,Auburn,SEC,27,57.6,105.7,19.7,49.7,54.67,7.7,15.3,7.1,18.5,63,85,0.741,62,117,0.53,22,74,0.297,5.8,1.9,44.5,Fr,10-Jun,10,2.1078200000000002,111.61399999999999,3.5,2021,73213,all,90.2,0.54763432,44.0,67.0,18.0,50.0,0.6567,0.36,20.0,24.0,0.8333,37.0,100.67399999999999,95.3732,2.54962,135.266,3.7343300000000004,1.3673899999999999,2.36693,3.69622,23.2593,2.03556,1.6606599999999998,1.6296,3.4074,5.037,0.8519,0.8148,1.3704,9.3704,Stretch 4,6.4162
69,Ayo Dosunmu,Chicago Bulls,Illinois,2021.0,2,8,38,Illinois,B10,32,74.8,102.9,23.8,50.3,52.73,2.5,13.0,21.6,17.1,66,95,0.695,113,232,0.48700000000000004,50,142,0.35200000000000004,0.9,2.3,25.4,Fr,5-Jun,11.0,2.99388,115.447,2.6,2019,66420,all,93.8,1.44444444,87.0,134.0,26.0,98.0,0.6493,0.2653,6.0,6.0,1.0,38.0,105.229,100.01,3.15002,180.48,3.77726,2.8827,0.89456,4.0135,31.1875,3.3800800000000004,0.633416,0.7188,3.2812,4.0,3.25,1.25,0.25,13.8125,Combo G,8.035169999999999
70,Ayo Dosunmu,Chicago Bulls,Illinois,2021.0,2,8,38,Illinois,B10,29,81.6,105.5,25.5,51.3,54.21,1.9,12.6,21.5,18.3,71,93,0.763,161,300,0.537,27,93,0.29,0.6,1.3,23.7,So,5-Jun,11.0,3.85494,118.257,2.0,2020,66420,all,93.8,1.23455558,97.0,136.0,64.0,164.0,0.7132,0.3902,6.0,6.0,1.0,38.0,99.1418,94.0796,3.89545,168.704,4.365130000000001,2.88788,1.47725,5.4325,33.5667,3.8738599999999996,1.55864,0.6,3.7333,4.3333,3.3333,0.8333,0.2,16.6,Wing G,5.64035
71,Ayo Dosunmu,Chicago Bulls,Illinois,2021.0,2,8,38,Illinois,B10,28,78.4,110.8,29.4,52.6,56.64,3.9,15.8,29.2,18.0,112,143,0.7829999999999999,178,347,0.513,32,83,0.386,0.6,1.8,33.3,Jr,5-Jun,11,5.51004,131.045,2.4,2021,66420,all,93.8,1.58065879,113.0,173.0,65.0,175.0,0.6532,0.3714,10.0,10.0,1.0,38.0,95.7054,88.8015,4.6273599999999995,194.08700000000002,8.56789,5.21167,3.3562199999999995,8.2811,35.1429,5.92089,2.36021,1.1071,5.2143,6.3214,5.25,1.1071,0.2143,20.1429,Combo G,4.7294599999999996
72,Neemias Queta,Sacramento Kings,Utah State,2021.0,2,9,39,Utah St.,MWC,34,67.2,107.9,22.5,61.4,61.02,11.1,25.5,12.1,21.8,77,136,0.5660000000000001,159,259,0.614,2,5,0.4,10.5,1.4,51.5,Fr,11-Jun,23.0,2.23513,111.412,4.6,2019,67637,all,,0.70371169,137.0,195.0,22.0,64.0,0.7026,0.3438,47.0,52.0,0.9038,39.0,88.3241,88.0761,3.8613800000000005,238.52200000000002,7.591639999999999,0.388243,7.2034,5.4383300000000006,27.0857,1.6181299999999998,3.8202,2.4571,6.4286,8.8857,1.6286,0.6571,2.4,11.8286,C,0.310954
73,Neemias Queta,Sacramento Kings,Utah State,2021.0,2,9,39,Utah St.,MWC,22,45.3,104.5,25.8,62.7,64.44,9.1,23.3,15.4,26.4,69,103,0.67,107,172,0.622,1,1,1.0,7.8,0.9,59.5,So,Jul-00,23.0,2.6121,114.035,3.5,2020,67637,all,,0.6029312,79.0,115.0,28.0,57.0,0.687,0.4912,24.0,25.0,0.96,39.0,89.4345,86.4517,3.7223300000000004,136.72799999999998,5.8662,-0.013607499999999998,5.87981,5.5464,26.6818,2.08773,3.4586699999999997,2.0,5.7727,7.7727,1.8636,0.4091,1.7273,13.0,PF/C,0.10030399999999999
74,Neemias Queta,Sacramento Kings,Utah State,2021.0,2,9,39,Utah St.,MWC,28,76.1,113.2,24.9,55.8,59.27,10.7,26.8,18.4,18.2,99,140,0.7070000000000001,163,290,0.562,0,2,0.0,13.4,2.0,47.9,Jr,Jul-00,23,3.8601900000000002,121.815,3.2,2021,67637,all,,1.11595842,124.0,188.0,39.0,102.0,0.6596,0.3824,42.0,45.0,0.9333,39.0,79.8662,78.2202,5.17753,243.14,12.9541,2.19389,10.7602,11.8503,30.0345,4.92141,6.92886,2.8621,7.2759,10.1379,2.6552,1.069,3.3448,14.931,C,0.135099
75,Jared Butler,Sacramento Kings,Baylor,2021.0,2,10,40,Baylor,B12,34,66.7,106.6,21.3,49.7,53.0,2.8,10.8,20.1,20.7,54,68,0.794,57,125,0.456,60,171,0.35100000000000003,0.4,2.2,23.0,Fr,3-Jun,12.0,2.54225,114.902,3.4,2019,66113,all,80.8,1.38805443,40.0,67.0,17.0,58.0,0.597,0.2931,0.0,0.0,,40.0,103.566,98.7031,2.84901,149.75,2.76159,3.27797,-0.516383,2.78974,26.7941,2.12492,0.66482,0.6471,2.4706,3.1176,2.7353,0.9706,0.0882,10.2353,Combo G,11.2956
76,Jared Butler,Sacramento Kings,Baylor,2021.0,2,10,40,Baylor,B12,30,75.7,107.8,27.1,51.5,54.39,1.8,10.6,22.9,17.7,69,89,0.775,90,197,0.457,77,202,0.381,0.5,3.2,22.3,So,3-Jun,12.0,4.09047,124.279,3.2,2020,66113,all,80.8,1.28767519,60.0,99.0,30.0,96.0,0.6061,0.3125,0.0,0.0,,40.0,91.1236,87.7514,4.15891,170.709,7.35392,5.36642,1.9875,8.3951,30.4,5.15482,3.24028,0.5,2.7333,3.2333,3.1333,1.6333,0.1333,16.0,Scoring PG,13.2901
77,Jared Butler,Sacramento Kings,Baylor,2021.0,2,10,40,Baylor,B12,30,75.8,117.3,26.9,57.3,59.87,1.7,11.3,27.8,20.0,71,91,0.78,100,191,0.524,77,185,0.41600000000000004,1.3,3.7,24.2,Jr,3-Jun,12,5.1243099999999995,133.982,3.2,2021,66113,all,80.8,1.69413758,65.0,102.0,35.0,89.0,0.6373,0.3933,5.0,6.0,0.8333,40.0,93.0658,88.9811,4.025180000000001,187.727,9.75719,7.2146300000000005,2.54256,10.7422,30.4333,7.351380000000001,3.39086,0.4333,2.8667,3.3,4.8,1.9667,0.3667,16.7333,Scoring PG,11.7235
78,Joe Wieskamp,San Antonio Spurs,Iowa,2021.0,2,11,41,Iowa,B10,35,68.6,122.7,16.8,60.4,63.62,5.8,14.4,7.8,12.9,79,103,0.767,66,117,0.564,59,139,0.424,1.9,1.8,40.2,Fr,6-Jun,10.0,3.5142599999999997,124.354,2.7,2019,66492,all,88.2,1.05411026,60.0,94.0,6.0,23.0,0.6383,0.2609,6.0,6.0,1.0,41.0,104.166,99.6068,2.84327,181.84900000000002,6.57447,5.27745,1.29702,6.18869,27.7429,5.05128,1.13741,1.3714,3.5429,4.9143,1.1143,0.8857,0.4571,11.0857,Wing G,8.14511
79,Joe Wieskamp,San Antonio Spurs,Iowa,2021.0,2,11,41,Iowa,B10,31,81.4,111.0,20.1,50.4,55.81,5.1,15.3,9.1,13.9,95,111,0.856,92,187,0.49200000000000005,52,150,0.34700000000000003,1.6,1.8,32.9,So,6-Jun,10.0,3.6168099999999996,117.36399999999999,1.8,2020,66492,all,88.2,0.97997396,72.0,115.0,19.0,66.0,0.6261,0.2879,11.0,12.0,0.9167,41.0,102.666,97.0898,3.41666,191.167,5.181030000000001,4.26996,0.911071,4.78335,32.5484,4.149830000000001,0.6335149999999999,1.4839,4.6129,6.0968,1.5806,1.0323,0.4839,14.0323,Wing G,8.38772
80,Joe Wieskamp,San Antonio Spurs,Iowa,2021.0,2,11,41,Iowa,B10,31,72.9,118.2,21.0,60.2,61.56,4.5,18.5,10.4,12.7,65,96,0.677,88,170,0.518,73,158,0.462,1.1,1.8,29.3,Jr,6-Jun,10,4.24252,127.212,2.1,2021,66492,all,88.2,1.23257156,58.0,98.0,30.0,71.0,0.5918,0.4225,11.0,12.0,0.9167,41.0,100.546,94.7073,3.29123,188.09099999999998,7.72658,6.3004,1.42618,8.25653,29.2581,6.8960300000000005,1.36051,1.1935,5.4194,6.6129,1.7097,0.9355,0.3226,14.8387,Wing G,9.80836
